0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511
-2.0389938,0.91299653,2.2424743,-10.289828,0.29032013,-0.680562,-2.500225,-0.73706746,1.2337627,0.9385518,-0.17573634,0.48813352,1.8695693,3.3361356,2.8513987,4.451285,-3.2000282,3.4600136,-0.702535,2.8790998,3.1121833,-3.568397,-3.4992301,4.1661944,-0.70033526,1.7528226,-1.7042658,-1.9222016,-0.8552705,-2.7792833,5.6451616,-3.4507415,-1.0530845,0.84153473,-3.3806489,-4.767544,1.0455465,-6.781784,-3.181002,-2.3952506,-4.196616,-4.1272273,0.15924327,-1.8909835,-0.0782612,-8.021882,-1.1690876,-5.3348393,-1.9895201,-7.8049254,-2.3122122,-3.8773499,-2.911357,-11.651985,-4.73461,-4.736471,-9.917477,-1.9237359,1.252737,-2.5696368,-6.531449,-6.2185507,-1.4151626,-1.2401662,-3.688247,-5.6978827,-0.8600833,-3.1378732,-8.022017,-5.407471,-5.7760215,2.6081266,-3.9553914,-7.8509493,-3.1099396,-0.2954923,-4.431754,-5.55728,-10.629568,-9.144122,-3.8657296,-9.171032,-75.59327,-2.844991,-7.903811,-6.0845013,-4.0529914,-0.60255307,-8.208553,-18.371685,-8.4220915,-6.515403,-15.29833,-1.3409882,-3.303769,-7.0760098,-8.926332,-7.911969,-2.51944,-0.81331915,2.3520007,-5.491095,-2.9671044,-0.42049634,-4.879764,-8.104976,-3.2156076,-4.881242,-3.8857985,-8.225661,-6.557567,-9.415173,-9.122601,-1.7516718,-7.6348515,-10.638696,32.668766,-6.7581215,-4.060557,-5.2176957,-3.5400133,-2.758823,-8.731288,-7.1774807,-7.60353,-3.0055335,-2.9905274,-8.688768,3.4462245,-2.28174,-8.4175625,-6.957817,-2.5407577,-0.17722385,-0.08461858,-4.214825,-10.713955,-2.6712775,-3.8370252,-8.002216,5.4095225,5.9630184,0.66742575,-0.14245635,6.5293493,-3.2754354,1.2706958,2.8158789,-2.4857275,2.9305367,2.844112,2.6173773,3.1753507,5.3551607,0.10734187,0.37099272,4.3847547,4.0330796,-1.6628783,-56.99946,0.5373625,4.145977,7.1726656,3.7966695,12.083969,8.889486,5.8646183,1.7390804,10.746248,6.185625,5.797247,4.8020763,17.160992,4.6949644,4.363247,8.31986,13.439223,3.6628184,13.161928,2.4091086,18.354702,2.7671313,5.975434,11.293032,4.9241767,4.364413,7.565531,10.607095,5.698593,-0.92086023,7.8240604,4.608541,2.8599818,6.1082582,5.2983365,5.1371484,2.1943562,11.621287,10.838745,7.0264635,1.0371937,-0.9061518,4.174247,5.449783,2.1414974,13.998905,7.3131514,-0.1294463,4.6572804,5.5369716,2.116516,4.1405034,6.5664425,7.82835,4.85833,4.2526617,26.969296,9.127466,8.4875145,4.45629,14.834697,-0.92211956,6.4445367,10.426383,5.7068458,1.4221569,2.3860602,6.7007565,6.629124,10.310922,5.356689,9.670489,9.119103,10.9981365,-2.8747303,8.398775,1.7772882,4.264985,1.7982697,5.9702816,3.696773,6.915793,8.480769,1.4717069,4.968176,5.798398,5.756807,1.4628844,-4.0461044,-3.8040462,7.1731486,6.7506356,5.0778265,3.5022326,6.236591,8.550628,0.43807125,-4.01205,-1.141822,-1.3070666,-5.3327756,0.921858,6.0343733,1.9021693,-5.555776,-5.9996796,-7.835097,-6.556909,-10.652519,-5.570242,-0.32154554,6.4771976,-4.1550136,4.1874204,-0.4715202,1.044504,1.5229149,-4.0468946,-3.4267833,-1.2581712,-0.29793647,-3.033457,-0.44196066,-2.8821251,0.7807543,-6.0579906,-3.9536338,-0.12384201,0.21193379,-7.642056,-5.578796,-2.163731,1.2937198,-7.323661,-0.6345872,-1.0965675,-4.615431,-7.749498,-1.5886253,-3.9150949,-2.0464127,2.980726,-4.8544707,-5.2449913,0.58999556,-3.4481819,-8.943678,-3.0492203,-4.917478,-0.19935532,-8.180072,-4.467825,-4.106282,-8.8675375,-12.191066,-0.09972492,-8.917959,-7.639158,-4.427278,-5.706416,-5.134476,-6.238977,-5.7881074,-6.7996984,-4.726069,-5.277365,-12.617678,-4.73416,-6.072055,-0.18448943,0.28269225,-6.922717,-10.241784,-7.529957,-8.63513,-9.934106,-4.7405214,-4.544377,-5.4056234,-5.4996567,-5.9146366,-5.090032,1.653719,-3.6404643,-4.7978544,-0.9004379,-7.79062,-8.252799,-6.215653,-4.3409977,-2.6869345,-0.30065638,8.114615,-9.380741,-1.671549,-5.9514146,-6.511452,-6.268605,-12.028065,-0.93393016,-6.50743,-6.2185473,-5.5115166,-4.815803,-6.6624417,-13.492666,-11.1284685,0.20003493,-4.2212915,-6.700959,-1.9197071,-3.467125,-5.4154677,-4.293375,-6.520549,-8.173976,-2.1370378,-2.592206,-7.0180917,-2.071738,-4.5937805,-7.1122217,-1.1327666,-10.893096,-1.3386891,-5.2678185,-2.827843,-10.868246,-1.597186,-2.7820911,-4.869102,1.3170116,-10.186015,1.6655167,-5.5737734,1.1696572,-4.4642925,0.24238643,-13.591103,-4.9480915,-6.724762,-3.5732071,-5.977132,2.616358,4.965637,-0.68115836,2.0057487,-6.1649375,3.0065265,2.0998528,3.8921602,1.8340782,3.0090327,5.2560735,2.1192029,-3.7616172,1.3616775,7.5060296,2.8711452,3.7362773,1.7336115,7.543369,5.822651,3.2463953,1.5597688,0.6360538,4.8181543,3.6118448,0.1468208,9.101989,4.8144183,10.198299,7.3868985,6.9860277,8.492557,8.698591,3.0419288,5.9108,8.356361,3.793073,8.425322,11.419772,10.255996,3.7444136,5.9788804,2.8584316,2.8453257,4.2957425,10.499972,0.88004833,10.074043,5.023931,3.9552672,6.16093,6.385297,15.753206,8.277671,2.084855,4.9474792,11.278231,11.0174675,6.5473943,-1.3474774,10.0920925,0.76492524,12.846297,4.308111,6.0456753,7.6787677,10.740919,7.330214,1.0716851,2.9802456,4.369739,9.863902,4.7212358,5.1053953,8.098932,3.370491,7.1282825,3.3903651,6.225896,7.977579,16.447594,3.0169818,6.8240676,5.379158,5.158317,11.141778,4.936406,2.876445,10.9173,7.5807223,2.4582384,5.3335485,13.274146,-6.9715652,5.8958073,4.835413,6.347351,5.3455048,5.3619585,4.0295186,3.0551343,2.9213836,7.909324,8.780673,6.1107607,6.2018557,10.928442,0.45851216,5.750636
-1.3305686,-0.008584268,3.9070942,-11.002152,0.83703625,-1.4958265,-2.5062447,-0.30827034,0.4157548,2.0864198,-1.0580634,-0.8502569,0.7600535,3.0002344,1.1316649,3.619641,-3.6508732,2.6705234,-2.4602802,4.5108175,3.4253988,-2.215913,-1.3746146,2.2319376,-0.12602268,1.9848608,-1.4335186,0.5531839,-2.7346187,-0.9826359,7.307259,-3.0156624,-1.6181176,-0.8962069,-3.5672896,-3.3554168,-0.33049166,-5.9027133,-4.9679537,-2.507366,-5.523039,-7.7902274,-2.183695,-0.9305745,-1.2269714,-5.891107,1.1849452,-4.405914,-3.3268924,-6.667808,-3.5246625,-4.87278,-2.8228648,-11.593033,-2.9555898,-4.370137,-9.793486,-2.7313554,0.9011333,-2.011017,-8.43938,-5.376181,0.11231537,-3.4153123,-4.577061,-7.24604,1.3732455,-1.538946,-7.8079777,-5.46541,-4.745362,-2.063946,-1.2407694,-5.172412,-2.8996804,-0.41476306,-2.9187112,-5.325412,-11.491331,-9.782131,-4.8258553,-9.073282,-80.31491,-1.8181999,-7.867648,-5.6839385,-3.7117875,-1.4995295,-9.561282,-21.384226,-8.801351,-8.808959,-13.80194,-4.167018,-2.7038558,-7.6015143,-10.71329,-9.557679,-0.0817572,0.7301427,0.75306034,-4.3549314,-4.4342747,-2.1380236,-4.218934,-8.926999,-0.7988231,-3.6416585,-5.211585,-7.5103965,-3.5235424,-10.793127,-10.451815,-0.4949007,-7.5421267,-9.211798,36.090603,-7.544729,-0.82967997,-6.921766,-4.6538415,-1.0978616,-7.690224,-3.7518077,-7.496612,-5.123509,-4.4372573,-8.220212,1.930324,-2.126603,-9.615896,-6.263257,-4.0336866,-2.1865318,0.6107971,-3.9437265,-9.087067,-5.043034,-4.1993246,-8.505053,4.407872,4.4564185,2.3372917,-1.288659,2.596551,-1.4752274,2.9269347,1.9210894,-2.7258685,1.4997143,5.420792,2.7364213,4.695547,4.643159,1.4274826,-0.43094188,5.2221437,3.7883494,1.3986442,-63.454735,-1.8173704,4.8342657,7.455439,2.7083888,11.020304,9.241399,6.1869445,1.6716335,11.623288,7.2378488,5.8735266,4.579765,16.602943,8.487577,3.1311889,7.0070643,14.377472,2.0809436,15.354129,1.6919082,20.458115,3.2908173,6.24774,11.495607,6.2585073,6.0010967,6.9550047,11.218748,6.110403,1.5755273,7.475201,5.7708273,3.3559086,4.2533565,4.340453,5.7401667,1.1586598,12.410374,10.879799,6.795583,3.0787516,-3.0497692,5.5645795,4.9351935,4.101595,14.62883,7.0824914,0.4071972,4.0174713,5.2249274,3.1361048,4.961076,7.045354,4.742843,2.8596108,6.8950934,25.39177,10.184058,5.518189,4.709194,17.132153,3.034588,4.5618997,12.767506,6.909329,0.8041842,2.2835023,8.065201,5.7525544,11.396786,4.905702,10.247858,5.5938754,8.758322,-3.7452552,8.732312,5.484201,6.164687,5.1864743,5.6226816,3.1536531,7.9673405,10.40267,0.6345505,4.6891246,5.5275755,5.7489057,3.5632486,-1.8244689,-4.3623977,6.5587397,7.9415746,5.9540253,2.5023599,2.6508234,8.68207,-0.40392953,-4.84477,-0.38277912,-1.229987,-6.488779,1.2673283,6.4143467,-0.010431446,-7.029158,-7.913749,-7.431524,-7.1096992,-8.08777,-3.5975945,-0.4297685,6.6865144,-3.4662776,2.4486554,-0.7796686,1.4332803,2.7799911,-5.344428,-2.5611281,-2.9071329,-0.04622456,-4.282296,1.1733899,-3.3184073,2.1700497,-5.6387043,-3.3803263,-1.6867037,2.0434937,-8.366977,-7.9473886,-3.1359942,-0.29198664,-6.067156,-2.2227907,-4.191848,-3.956411,-5.6873713,-0.963346,-4.6346498,-1.4464741,1.6246394,-4.694719,-6.1492457,-0.08771904,-4.85424,-5.812183,-2.3560784,-4.543978,-0.46655375,-8.657676,-5.2810125,-6.1448145,-10.342833,-14.717368,1.9469374,-8.44173,-5.9338584,-5.9232564,-7.7729807,-5.3591394,-7.0936723,-4.139769,-6.7455096,-3.565779,-4.788463,-12.303184,-3.928233,-6.9456377,0.7172447,-1.6049377,-6.967147,-9.836167,-6.790985,-8.7491255,-11.446515,-1.7838854,-4.7617373,-6.262986,-4.794248,-6.056421,-6.4856324,3.2501369,-4.7035203,-3.9807987,-2.5953271,-7.1816726,-10.580201,-5.605152,-5.3645506,-2.2025514,-1.7256056,9.846571,-10.001421,-3.8699565,-5.2204623,-7.243028,-5.924697,-12.635615,-1.087792,-7.352583,-6.914177,-2.9636164,-5.406174,-9.018753,-14.12276,-11.39735,1.9934219,-4.789907,-4.4330053,-3.0982132,-1.4788159,-4.5011406,-6.1096315,-4.974156,-8.081751,-0.93006647,-4.5418878,-10.403947,-1.4518523,-6.0018373,-4.3447585,-1.7821476,-14.254575,0.23870718,-7.7639484,-0.40735528,-9.450057,-1.8996781,-3.166101,-1.3103392,0.9898689,-11.026578,0.6850008,-8.254716,2.1636071,-4.3517165,-2.3955026,-13.945745,-2.4685688,-7.4442997,-2.1517808,-6.800516,2.0678365,4.5601845,-2.0047607,4.928888,-5.5900435,-0.6121395,3.375072,4.222075,4.629754,3.01724,2.6824956,1.8613716,-4.0771074,3.0427792,7.032146,2.1129537,3.1215014,3.9053144,4.188996,3.3532526,4.7494473,2.0148966,0.32866374,10.730369,5.211096,1.509647,8.317313,4.698111,11.276609,9.057482,6.717682,11.389722,9.743888,3.0395632,6.5501204,10.191184,0.8253065,8.043008,10.283799,9.486108,3.4249825,6.5847783,4.8088226,5.4125175,4.1952744,10.813647,-0.74182713,10.076845,4.4275866,6.969536,7.171216,7.8235807,16.13859,6.7412114,1.8861119,4.4331036,13.253067,9.5002165,7.3226547,-0.886402,10.280797,-1.9468141,12.073671,4.5159044,6.018113,7.808752,11.6943445,8.787222,-1.4308805,1.7710854,4.7780337,9.58475,7.12866,5.7270803,6.290859,2.4356878,7.582452,2.995867,4.0597324,7.881851,16.306984,1.0500113,6.9695773,4.98217,5.360691,10.705545,5.7475686,5.6926656,8.835693,9.888022,4.113001,5.77284,11.53032,-4.1298103,2.8672793,4.0506344,8.197118,3.244522,4.701223,5.8478665,2.9366255,4.017168,7.92489,9.613962,6.827953,7.1028852,9.054089,0.7896512,4.5497694
-2.607322,1.6749197,-1.2824905,-9.795231,-0.97203445,-0.68541664,-0.54137874,-2.2062263,0.77039456,2.0745487,1.8647202,0.42334887,1.2431053,1.2855598,3.940284,3.8891451,3.8873522,3.8985362,-3.1024494,4.282077,3.864831,-4.972489,-0.551926,2.2703922,0.8899146,0.29469466,-2.9471276,-3.0699158,-0.32473227,-3.0361464,6.6211076,-2.9032896,1.5794396,-1.8578465,-1.4957402,-4.852366,0.82053155,-4.3422637,-2.0100572,-3.0132375,-4.8009677,-2.2157938,0.054946467,-2.3492978,2.5710332,-8.807365,0.111389115,-3.9565823,-2.0118644,-8.821606,-2.816921,-4.3254294,-6.208655,-14.182077,-4.716384,-6.7355413,-9.672253,-2.6958213,-0.43709922,-5.36183,-4.0172586,-6.6770167,-2.8332725,-3.053818,-3.4443805,-4.0882654,-2.3080227,-6.650157,-5.426557,-7.162336,-3.7017562,-1.839003,-5.9659004,-10.840961,-4.6432104,-4.0318284,-3.3898582,-7.096393,-11.536578,-9.762494,-4.458367,-7.9442677,-79.40584,-4.1755595,-7.844416,-6.1291666,-2.9418952,-2.7650735,-8.928266,-18.461939,-5.528649,-8.750165,-14.91924,-2.8368452,-4.6851587,-6.7845154,-13.35511,-4.71863,-5.066957,-1.8069354,0.4678707,-8.3190565,-3.2303033,-0.37182212,-3.2819276,-7.615959,-3.4657006,-8.1645,-5.849676,-6.801783,-5.994821,-7.1621633,-7.7167745,-0.84295344,-10.115023,-9.525075,32.255875,-6.7145033,-2.176973,-4.6727414,-7.4843493,-3.1638484,-6.450561,-7.2080564,-8.436388,-3.5168624,-1.3296232,-7.8222227,4.1493974,-2.9084024,-10.028032,-4.5495434,-8.065895,-1.800307,-1.5180534,-4.4186206,-9.516134,-0.42424083,-4.816652,-2.8100536,6.0755386,4.3295665,-0.2303115,-2.5913236,6.936202,-5.054275,-1.3881956,5.2621202,-0.45208317,2.6281083,4.661799,3.91309,4.2200317,5.1533337,2.4729102,-0.508393,6.249379,2.3617773,-3.377686,-55.549747,0.31370974,2.855053,4.4442353,3.840359,13.155399,6.2057815,6.572466,2.3637037,13.027081,5.740043,7.4960237,4.992376,15.746202,6.8005013,3.6348758,7.297816,10.215506,1.884725,15.825142,0.3744763,20.232544,4.1579804,4.207604,8.481677,4.999239,3.4281745,5.929372,13.051031,6.9570727,-0.6205103,8.963541,5.180462,4.784536,4.7192106,3.7717419,8.264125,4.6907735,11.477239,8.122549,1.9409188,2.9531422,-0.98557925,6.820979,7.240686,2.6801324,13.66552,4.89888,4.3492618,9.116273,4.5991907,4.814011,3.5804021,6.164997,6.151801,3.4090326,5.070014,25.420666,10.519544,6.201308,5.0585384,13.863219,-0.6198569,2.9166842,13.2513,5.736736,1.1132348,0.020995595,7.406792,4.193153,10.540528,7.2743545,9.8376665,5.2054677,10.703859,-1.5413506,10.635808,0.15067337,4.7462378,6.144303,6.107113,3.406121,9.304998,9.752223,4.375511,3.3529692,4.5576196,6.4440885,2.1568985,-5.2495556,-3.3114977,5.1426687,9.21219,5.9896116,3.0618412,7.1061554,8.180948,1.488559,-3.0662813,-1.995429,-0.24928042,-5.9283094,2.3392036,1.7994125,0.593555,-4.324791,-1.0382708,-12.387299,-8.190373,-8.921755,-4.6317234,1.9340066,4.184935,-2.8420134,3.7539747,-5.5953183,2.8188381,1.4170699,-0.92032784,-4.026092,-0.33602908,-0.45477894,-1.337835,-1.2480533,-4.320917,-2.036439,-3.3022482,-4.6048098,-1.4868909,0.037667118,-7.598878,-6.482439,-1.2443788,1.0563211,-6.3977294,0.926776,-1.2508949,-4.0668163,-5.10807,-0.97191393,-4.032724,-1.4273739,0.61842436,-2.4484098,-3.485784,0.8921749,-2.2106264,-8.93212,-5.1655846,-3.0517962,-3.388698,-7.464383,-3.7346087,-4.1207247,-10.716672,-7.7587953,-1.977231,-8.644732,-10.728928,-6.57684,-6.1808143,-7.479011,-4.3045745,-2.957702,-3.6297052,-4.99204,-7.133101,-15.57716,-6.868215,-7.6570835,1.1457472,-0.52577496,-5.2832456,-8.18464,-6.8800173,-8.303333,-10.280438,-6.8669786,-6.3453674,-3.9696436,-8.734171,-6.520819,-3.357788,-0.368994,-5.0011196,-2.357901,-0.24170043,-8.00264,-12.040262,-4.8964744,-5.931663,-4.491026,-0.10807324,10.489112,-7.1561723,-5.773301,-5.5201063,-5.759089,-5.488158,-8.6206665,-2.2752235,-5.7839,-6.953948,-6.2943935,-5.245013,-6.168133,-11.488376,-10.493976,-2.1146007,-5.1008625,-6.681866,0.10983155,-2.9014225,-2.0507293,-4.709591,-6.141619,-7.1654596,-5.6036024,-1.8038819,-9.981675,-2.3672116,-8.469053,-6.4117236,-6.448374,-11.346539,-2.8585877,-4.0906744,-3.9617016,-13.003436,-3.5290556,-3.018981,-4.500317,0.7929166,-8.644899,1.7416953,-7.6133986,-0.82594615,-0.80961895,0.11039839,-14.678493,-1.8731619,-4.8675356,-3.4493623,-3.9546492,-1.0670832,9.37798,-0.6491969,-1.7160548,-4.2899704,2.8857481,5.5737367,3.5078242,1.7730409,2.450572,3.1297204,-0.71806043,0.22733876,0.012845531,8.551278,4.5552726,2.2338629,3.2205415,9.698478,7.6866517,6.3086605,2.036741,1.9044617,7.7331996,1.1877489,-0.7172872,6.8498535,6.514818,10.787511,10.444172,11.74172,8.373056,8.114207,3.961855,7.913882,4.568149,3.376667,8.765657,9.70522,9.747764,5.343351,6.9897914,2.0769265,6.0328813,3.934771,8.902404,-0.7225096,10.831769,4.737094,6.1876044,7.0262103,3.6260548,14.722307,10.471008,4.438564,5.5147076,12.203427,12.760363,9.010131,3.1210742,10.386017,1.3704389,12.420573,6.217395,4.883628,7.6810575,12.892431,9.275305,4.506057,4.189414,5.607325,8.084707,3.4536028,4.3346863,7.140713,1.1385583,8.497252,-0.38768482,7.139504,10.0552845,16.141191,2.1105714,6.083237,8.195015,3.0190935,9.868381,6.357336,5.6643248,6.572697,6.276642,2.997212,5.3426814,11.202336,-9.375606,6.6292224,6.578633,7.3679986,9.281544,5.476597,2.7238293,0.7609449,4.478773,5.6508255,11.154074,4.90479,4.7962375,11.650404,2.3662233,3.6601555
-1.9251733,1.2010677,2.9104707,-7.2872624,1.3289489,-1.9223357,-1.7589974,0.31769967,-2.632508,3.649252,-0.28700083,-1.0341314,1.4615186,0.8934417,3.0381856,3.4717925,-0.029258147,4.4091163,-1.747853,2.6910977,1.3830754,-3.3315382,-0.31777987,3.8984609,-0.29538304,1.425022,-1.5326784,-0.28370142,-0.45487207,0.5765334,7.401653,-2.9804385,-0.6201819,-0.9487959,-4.9206023,-2.0630283,-0.5564537,-6.393127,-5.4236984,-3.489115,-4.706932,-5.791598,-1.1558453,-0.8577419,2.5213523,-5.3976316,0.7422136,-4.701338,-3.5480359,-5.724355,-3.9379663,-4.092492,-3.6386268,-14.906023,-4.2311707,-4.20475,-8.120473,-2.938693,-3.1046026,-4.4326987,-5.900605,-5.3677125,1.4037966,-2.1818526,-6.483249,-6.3192883,-1.6191722,-4.384933,-6.1986337,-7.493744,-4.1783395,-2.0847611,-3.4091387,-7.597129,-2.4469044,2.1706324,-1.5425752,-5.03432,-13.240285,-8.778588,-5.378969,-12.176961,-72.41696,-1.6028254,-6.3000236,-5.493804,-2.6098316,-2.2296276,-9.638218,-18.288084,-7.0998626,-7.209525,-14.312727,-4.4142003,-3.061573,-7.5218163,-14.14074,-7.352284,-3.7229795,0.67298317,-0.5266832,-6.1164403,-4.048184,-4.2114124,-3.7528644,-5.1074386,0.02775979,-5.3769217,-3.6916199,-5.7474623,-1.7579745,-9.630363,-8.606018,0.611871,-7.162658,-9.719144,33.080193,-6.2056932,-2.2000666,-6.190285,-5.439497,-3.5596166,-6.615989,-5.3059273,-7.4706674,-4.922861,-0.46234745,-7.0435944,3.3876605,-2.6081436,-10.592907,-3.3531659,-7.5425506,-2.9194927,-0.22447287,-1.7218428,-8.346027,-4.991666,-2.7980556,-7.1998997,6.3481593,4.5367866,-0.5032978,-3.6785526,3.012932,-1.7601439,-0.68840677,-1.8134896,-1.5011008,2.5208097,5.0339947,1.8894365,4.5247507,5.785592,3.655231,-3.5806675,6.600094,1.2758844,1.2819602,-55.90027,-2.1752214,3.1148837,6.2167497,2.1667063,10.844562,8.273102,5.2893214,3.3573215,10.8583355,8.601381,8.682974,4.334938,14.209926,11.211719,5.2887354,7.131145,10.01817,3.8921642,16.898548,0.06275513,19.566526,4.4327807,6.5012565,9.271124,5.7347846,3.9465313,7.791144,13.300475,7.5273747,1.9387083,7.6096926,5.459549,4.386907,4.9915686,2.9955993,6.5437956,3.390642,11.707271,10.158816,2.9934454,5.3301535,-0.7468146,5.2062554,5.914101,3.56901,11.530409,6.211093,2.7858472,7.739444,1.9498196,2.5922205,5.8773656,6.3292236,3.2693865,2.6652236,7.7524166,24.649483,9.727538,4.9874315,3.836112,16.761066,-1.0730888,3.615412,14.009428,5.919231,1.1242172,1.4300295,6.2645817,4.281807,10.147712,7.5955453,9.042585,3.8053524,6.6812778,-3.5442965,8.396805,3.9937308,6.341348,5.054066,5.936761,5.1968594,8.600985,11.843164,1.0384007,3.9172707,2.1680326,3.6192913,2.4317589,-6.6819034,-3.6003258,4.4835052,7.8773375,8.850839,2.8013568,6.8632975,10.169563,-0.5796861,-4.1232066,0.33516687,-0.87062615,-5.0090322,-1.1805234,2.269035,0.8200332,-6.5422587,-4.4580636,-8.942574,-4.8546686,-10.877921,-3.768706,0.8879853,7.521942,-2.267926,2.154793,-2.907254,3.591396,2.8404899,-4.3989124,-1.6352016,-2.1545599,-1.9915466,-4.306828,3.6380894,-4.653386,-1.5057684,-4.9345646,-6.495512,-1.8622943,0.4235941,-8.417426,-7.6889744,-2.5388572,1.0571725,-4.2724366,-1.2776543,-1.4832026,-3.0867639,-6.007815,0.1026741,-4.127289,-1.6710947,1.8653349,-3.168778,-5.7839813,0.8083779,-1.9715896,-8.1570015,-3.8376753,-4.9408784,-3.424464,-6.7785316,-4.9326787,-4.594652,-10.546609,-13.059987,2.092029,-7.5465593,-7.899524,-7.610855,-7.4471173,-8.306749,-4.342453,-4.4430785,-6.624951,-4.711301,-4.060374,-13.993973,-3.5108666,-6.923211,-1.3040267,-1.2466586,-3.9376366,-9.630769,-6.805188,-8.326518,-10.784201,-2.3858232,-6.229113,-7.0673923,-5.362093,-6.397714,-6.2579503,1.9835436,-4.3216577,-1.7577772,-2.6991172,-6.6026263,-9.697482,-5.1421037,-4.37068,-2.6869652,-0.9588718,11.15551,-8.202424,-5.252137,-3.7448747,-5.2401304,-5.526329,-11.93299,-1.2126089,-6.184989,-7.820149,-2.687287,-4.3081183,-8.080253,-11.987374,-11.147048,-0.28358746,-4.415622,-4.69755,-1.1540905,0.17279184,-2.479662,-5.665719,-6.367859,-5.873897,-1.1658143,-3.6243806,-10.405875,-2.4780178,-6.928076,-5.5337834,-3.3050447,-13.87897,0.11594833,-6.3562436,-0.5164452,-12.172749,-3.0900252,-2.1974206,-0.7377451,2.1409118,-11.9025755,1.5437763,-7.9359484,2.639324,-2.3886647,-2.260476,-14.120992,-2.1433365,-6.023196,-3.9736068,-5.4384313,4.1321077,6.6144757,-3.2964041,2.8436546,-6.857777,0.44836307,2.3022711,3.6339598,2.29924,3.7714553,3.0503983,1.4171244,-1.9476297,1.117489,6.2577167,3.4224083,2.8557134,4.143439,4.348759,5.8771586,2.991005,-1.1456453,-0.27046213,9.808353,2.163567,1.6463085,8.369432,6.539526,11.443992,9.033024,6.9539814,9.081398,7.1167035,2.9283106,7.5004516,8.332228,1.0160073,6.7059507,7.6103697,8.8414545,6.063952,7.330825,3.455713,5.235568,2.5287075,11.178708,-1.6290233,11.360328,4.910876,4.7783494,5.310453,5.5298443,15.721922,8.613171,1.2129825,5.894084,15.559799,8.522288,5.3522406,0.7006799,11.404401,0.761032,11.826823,6.3476515,4.4191437,6.4514904,11.357058,7.629048,0.6120443,1.8268119,3.9112911,7.826602,7.409425,3.6530359,4.486735,0.69686496,6.6591725,0.8828407,5.951685,7.592612,14.703823,-0.34422,7.681526,7.8227057,5.5239377,9.622527,6.285783,5.361223,9.921661,9.118038,1.727827,3.5742166,12.756941,-4.705795,5.140885,4.4732347,7.8931994,4.394662,3.039226,3.6774533,3.5496743,5.3599334,6.3559017,8.84791,7.2402134,5.545104,10.14955,1.4202436,4.72244
